record_id_1,record_id_2,true_agent_id_1,true_agent_id_2,is_true_match,similarity_score,pair_key,splink_score,final_score,decision
REC00018,REC00151,3f5b2c93,652786fd,0,0.7457,REC00018_REC00151,0.0,0.2983,KEEP_SEPARATE
REC00049,REC00260,147086bd,b1917b7f,0,0.7417,REC00049_REC00260,0.0,0.2967,KEEP_SEPARATE
REC00237,REC00373,f693dac2,b21a78c0,0,0.9501,REC00237_REC00373,0.0,0.38,KEEP_SEPARATE
REC00258,REC00276,470debc5,9ab83f99,0,0.4723,REC00258_REC00276,0.0,0.1889,KEEP_SEPARATE
REC00018,REC00272,3f5b2c93,497d833b,0,0.619,REC00018_REC00272,0.0,0.2476,KEEP_SEPARATE
REC00212,REC00213,957fe149,957fe149,1,0.9626,REC00212_REC00213,0.9999992316688973,0.985,AUTO_MERGE
REC00189,REC00190,3270c37b,3270c37b,1,0.9357,REC00189_REC00190,0.9997483924577089,0.9741,AUTO_MERGE
REC00021,REC00060,320a2e9c,dc1dfd2b,0,0.7254,REC00021_REC00060,0.0,0.2902,KEEP_SEPARATE
REC00149,REC00228,652786fd,7700fe54,0,0.7928,REC00149_REC00228,0.0,0.3171,KEEP_SEPARATE
REC00018,REC00149,3f5b2c93,652786fd,0,0.7539,REC00018_REC00149,0.0,0.3016,KEEP_SEPARATE
REC00095,REC00096,b42c48dd,b42c48dd,1,0.9631,REC00095_REC00096,0.9993190539568642,0.9848,AUTO_MERGE
REC00304,REC00306,1e104575,faf2089c,0,0.9044,REC00304_REC00306,0.0,0.3618,KEEP_SEPARATE
REC00117,REC00402,214a02e4,2cc1a732,0,0.776,REC00117_REC00402,0.0,0.3104,KEEP_SEPARATE
REC00017,REC00272,3f5b2c93,497d833b,0,0.6935,REC00017_REC00272,0.0,0.2774,KEEP_SEPARATE
REC00022,REC00061,320a2e9c,dc1dfd2b,0,0.6293,REC00022_REC00061,0.0,0.2517,KEEP_SEPARATE
REC00006,REC00424,06093853,2cada1a0,0,0.6679,REC00006_REC00424,0.0,0.2672,KEEP_SEPARATE
REC00151,REC00272,652786fd,497d833b,0,0.6466,REC00151_REC00272,0.0,0.2586,KEEP_SEPARATE
REC00000,REC00003,a5eaf10f,a5eaf10f,1,0.8423,REC00000_REC00003,0.9514530883162187,0.9078,LLM_REVIEW
REC00086,REC00420,56254e57,27c3070c,0,0.7133,REC00086_REC00420,0.0,0.2853,KEEP_SEPARATE
REC00116,REC00278,f8c400df,41c09d34,0,0.7028,REC00116_REC00278,0.0,0.2811,KEEP_SEPARATE
REC00070,REC00457,045e1c8f,cb648486,0,0.7635,REC00070_REC00457,0.0,0.3054,KEEP_SEPARATE
REC00030,REC00282,93f3392b,e53b0158,0,0.753,REC00030_REC00282,0.0,0.3012,KEEP_SEPARATE
REC00012,REC00454,7efcda5f,4766ebcf,0,0.7416,REC00012_REC00454,0.0,0.2966,KEEP_SEPARATE
REC00159,REC00266,526f8b59,2c1e48e2,0,0.8406,REC00159_REC00266,0.0,0.3362,KEEP_SEPARATE
REC00353,REC00354,0ee9817e,0ee9817e,1,1.0,REC00353_REC00354,0.9999999959030196,1.0,AUTO_MERGE
REC00016,REC00017,3f5b2c93,3f5b2c93,1,0.8855,REC00016_REC00017,0.9514530883162187,0.9251,LLM_REVIEW
REC00355,REC00466,a8230180,fc31ea03,0,0.7405,REC00355_REC00466,0.0,0.2962,KEEP_SEPARATE
REC00232,REC00233,3f6e7f67,3f6e7f67,1,0.9917,REC00232_REC00233,0.9999992316688973,0.9967,AUTO_MERGE
REC00136,REC00348,862781a0,bbdfca38,0,0.7221,REC00136_REC00348,0.0,0.2888,KEEP_SEPARATE
REC00167,REC00169,3a87bc74,3a87bc74,1,0.9413,REC00167_REC00169,0.9999761133654689,0.9765,AUTO_MERGE
REC00205,REC00268,9d89a813,0b826893,0,0.8374,REC00205_REC00268,0.0,0.335,KEEP_SEPARATE
REC00052,REC00479,9da901bf,98ae74e1,0,0.7635,REC00052_REC00479,0.0,0.3054,KEEP_SEPARATE
REC00058,REC00264,890a2409,2c1e48e2,0,0.6741,REC00058_REC00264,0.0,0.2696,KEEP_SEPARATE
